10977,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,goes,68,How it __ but I know that I won't forget her,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,31810,35880,4070,0,0
10978,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,goes,73,I think it __,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,43730,48390,4660,0,0
10979,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,goes,85,How it __ but I know that I won't forget her,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,80370,84370,4000,0,0
10980,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,goes,90,I think it __,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,92180,97060,4880,0,0
10981,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,goes,100,How it __ but I know that I won't forget her,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,128840,132830,3990,0,0
10982,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,goes,105,How it __ but I know that I won't forget her,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,145000,149220,4220,0,0
10983,2,-RAA-j3f1VU,2442,One Direction,2,Best Song Ever,goes,110,I think it __,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,157010,159750,2740,0,0
10984,42,AqajUg85Ax4,17,Avril Lavigne,43,Let Me Go,echoes,2633,The __ are gone in the hall,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,66750,70580,3830,0,0
11071,529,RBumgq5yVrA,2446,Passenger,798,Let Her Go,goes,42625,Cause love comes slow and it __ so fast,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,121530,128830,7300,0,0
11072,538,_kqQDCxRCzM,2442,One Direction,808,You And I,goes,43425,I know how it __,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,33770,36740,2970,0,0
11073,538,_kqQDCxRCzM,2442,One Direction,808,You And I,goes,43426,I know how it __ from wrong and right,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,36740,44540,7800,0,0
11074,541,VHrLPs3_1Fs,2454,George Ezra,811,Budapest,goes,43628,The list __ on,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,65600,67600,2000,0,0
11086,607,Gqm873UWUdw,2442,One Direction,2045,Moments,toes,106870,There's a numb in my __,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,191770,193380,1610,0,0
11087,618,Zlot0i3Zykw,2448,Taylor Swift,2056,Red,echoes,107488,Remembering him comes in flashbacks and __,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,136930,141690,4760,0,0
11088,624,zAwpV2f4Wok,2555,Jonas Brothers,2059,Play My Music,heroes,107644,Without the sound of all my __ singing all my favourite songs,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,156460,162420,5960,0,0
11089,645,AOPMlIIg_38,3085,Charli Xcx,2075,Boom Clap,goes,108622,The beat __ on and on and on and on and,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,37260,40210,2950,0,0
11090,645,AOPMlIIg_38,3085,Charli Xcx,2075,Boom Clap,goes,108628,The beat __ on and on and on and on and,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,47660,50610,2950,0,0
11091,645,AOPMlIIg_38,3085,Charli Xcx,2075,Boom Clap,goes,108641,The beat __ on and on and on and on and,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,84340,87280,2940,0,0
11092,645,AOPMlIIg_38,3085,Charli Xcx,2075,Boom Clap,goes,108647,The beat __ on and on and on and on and,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,94580,97620,3040,0,0
11093,645,AOPMlIIg_38,3085,Charli Xcx,2075,Boom Clap,goes,108657,The beat __ on and on and on and on and,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,126050,128830,2780,0,0
11094,645,AOPMlIIg_38,3085,Charli Xcx,2075,Boom Clap,goes,108663,The beat __ on and on and on and on and,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,136250,139210,2960,0,0
11095,645,AOPMlIIg_38,3085,Charli Xcx,2075,Boom Clap,goes,108669,The beat __ on and on and on and on and,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,146940,149750,2810,0,0
11096,645,AOPMlIIg_38,3085,Charli Xcx,2075,Boom Clap,goes,108675,The beat __ on and on and on and on and,Feature_Has_Phoneme_Ow_Spelled_Oe,sound_ow,sounds_aw_ow_uw,157230,160010,2780,0,0
