787;28;ekzHIouo8Q4;10;Bruno Mars;29;when i was your man;probably;probably;1905;Oh, I know I'm __ much too late;3-4;159000;162340;3340;0;11000
788;67;fwK7ggA3-bU;28;Maroon 5;68;one more night;probably;probably;3929;I'll be waking up in the morning __ hating myself;3-4;81240;86320;5080;1;0
789;104;t4H_Zoh7G5A;55;Jennifer Lopez;105;on the floor;probably;probably;5943;If I ain't wrong we'd __ die on the floor;3-4;141600;144870;3270;1;0
790;253;gxEPV4kolz0;420;Billy Joel;259;piano man;probably;probably;12852;And __ will be for life;3-4;174150;188150;14000;0;0
791;308;j5-yKhDd64s;802;Eminem;318;not afraid;probably;probably;14841;Admittedly, I __ did it subliminally;3-4;181580;184120;2540;1;0
792;487;Z4bVgEVnvyI;803;Drake;322;all me;probably;probably;15207;My new girl is on Glee and ****, __ making more money than me and ****;3-4;238560;242070;3510;1;0
793;318;QjlFqgRbICY;806;Kendrick Lamar;328;a.d.h.d;probably;probably;15485;And they __ relatives relevant for a rebel's dream;3-4;56660;59640;2980;1;0
794;344;XSbZidsgMfw;846;Tyler The Creator;354;yonkers;probably;probably;17541;But I don't give a ****, so he's __ just like me;3-4;225300;228190;2890;1;0
795;348;bd2B6SjMh_w;890;Gnarls Barkley;358;crazy;Probably;probably;17702;__;3-4;69330;76070;6740;0;-21000
796;348;bd2B6SjMh_w;890;Gnarls Barkley;358;crazy;Probably;probably;17733;__;3-4;182050;191930;9880;0;-21000
797;350;otCpCn0l4Wo;970;MC Hammer;361;u can't touch this;probably;probably;17924;Then you __ are dead;3-4;118980;119750;770;0;0
798;350;otCpCn0l4Wo;970;MC Hammer;361;u can't touch this;probably;probably;17935;You'll __ get hyped boy 'cause you know you can't u can't touch this;3-4;138840;142490;3650;0;0
799;422;zwFS69nA-1w;1837;Bright Eyes;438;first day of my life;probably;probably;20530;And I'd __ be happy';3-4;120730;125800;5070;0;0
800;315;QK8mJJJvaes;3091;Macklemore & Ryan Lewis;2086;Thrift shop feat. wanz;Probably;probably;108962;__ should've washed this, smells like R. Kelly sheets;3-4;57830;61150;3320;0;0
