697;32;TH8m6J3gPH0;12;Robin Thicke;33;give it 2 u;learned;learn;2174;No injection, I __ my lesson;3-4;144990;146610;1620;1;0
698;109;8v_4O44sfjM;58;Christina Perri;110;jar of hearts;learned;learn;6170;I __ to live, half alive;3-4;26440;32850;6410;0;0
699;21;5jlI4uzZGjU;8;Pitbull;21;feel this moment;learned;learn;1430;I've lost a lot, and __ a lot;3-4;151470;153480;2010;0;0
886;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2848;Just a second we're not broken just bent, and we can __ to love again;3-4;54640;60490;5850;0;0
887;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2850;We're not broken just bent, and we can __ to love again;3-4;66000;72680;6680;0;0
888;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2864;Just a second we're not broken just bent and we can __ to love again;3-4;122620;128590;5970;0;0
889;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2866;You're not broken just bent and we can __ to love again;3-4;134260;139400;5140;0;0
890;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2877;Just a second we're not broken just bent and we can __ to love again;3-4;168320;174250;5930;0;0
891;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2879;That we're not broken just bent and we can __ to love again;3-4;179480;184140;4660;0;0
892;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2882;Just a second we're not broken just bent, and we can __ to love again;3-4;188540;194350;5810;0;0
893;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2884;That we're not broken just bent, and we can __ to love again;3-4;199600;205990;6390;0;0
894;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2886;Oh we can __ to love again;3-4;205990;210740;4750;0;0
895;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2887;Oh we can __ to love again oh oh;3-4;210740;218820;8080;0;0
896;45;OpQFFLBMEPI;18;P!nk;46;just give me a reason;learn;learn;2888;Oh that we're not broken just bent and we can __ to love again;3-4;218820;243000;24180;0;0
897;107;KUmZp8pR1uc;57;Amy Winehouse;108;rehab;learn;learn;6083;That I can't __ from Mr. Hathaway;3-4;47080;54350;7270;0;2000
898;112;8EWINVP3B9A;66;Cher Lloyd;113;i wish;learn;learn;6270;Yeah, you like to run your mouth, well you about to __ a lesson, girl;3-4;135680;138280;2600;1;0
899;188;o1tj2zJ2Wvg;364;Guns N' Roses;193;welcome to the jungle;learn;learn;10610;Ya __ to live like an animal in the jungle where we play;3-4;119470;123190;3720;1;0
900;338;N6O2ncUKvlg;826;Nelly;348;just a dream;learn;learn;17098;More and more I miss her, when will I __;3-4;103790;106590;2800;0;0
901;350;otCpCn0l4Wo;970;MC Hammer;361;u can't touch this;learn;learn;17910;Or a tape to __ what it's gonna take;3-4;83480;86150;2670;0;0
902;410;CTAud5O7Qqk;1810;Modest Mouse;426;float on;learn;learn;20317;It was worth it just to __ some sleight of hand;3-4;77800;80660;2860;0;0
903;503;2vjPBrBU-TM;2417;Sia;768;chandelier;learn;learn;40666;Can't feel anything, when will I __;3-4;13380;16140;2760;0;0
904;583;MbtajuiuLMU;2412;Maroon 5;907;if i never see your face again;learn;learn;49055;It makes you burn to __ you're not the only one;3-4;28060;32509;4449;0;0
905;583;MbtajuiuLMU;2412;Maroon 5;907;if i never see your face again;learn;learn;49068;It makes you burn to __ you're with another man;3-4;86360;90930;4570;0;0
906;657;qdo_-U4PEsk;3092;Clean Bandit & Jess Glynne;2088;Real love;learn;learn;109103;Time won't waste, and we just __;3-4;147970;151930;3960;0;0
936;60;gtOV7bp-gys;25;Robbie Williams;61;candy;learning;learn;3651;And __ how to fix them;3-4;79670;81710;2040;1;0
937;372;_nW5AF0m9Zw;1781;The XX;387;angels;learning;learn;19003;I am __ about you;3-4;56850;59640;2790;0;0
938;437;fV4DiAyExN0;2151;Hoobastank;454;the reason;learning;learn;21010;But I continue __;3-4;25800;31610;5810;0;0
939;515;gfA-tPKPoNs;2432;Owl City;782;beautiful times;learning;learn;41693;But I'm __ how to be stronger;3-4;180060;183150;3090;0;0
1068;89;nmcdLOjGVzw;41;Mika;90;popular song;learned;learn;5214;'Cause thatвЂ™s the only thing that IвЂ™ve __ at school;3-4;98810;101140;2330;0;0
1069;89;nmcdLOjGVzw;41;Mika;90;popular song;learned;learn;5215;Said thatвЂ™s the only thing IвЂ™ve __ at school;3-4;101140;105970;4830;0;0
1070;109;8v_4O44sfjM;58;Christina Perri;110;jar of hearts;learned;learn;6187;I've __ to live, half alive;3-4;92880;100320;7440;0;0
1071;256;y8AWFf7EAc4;422;Jeff Buckley;262;hallelujah;learned;learn;12929;But all I've ever __ from love;3-4;303950;307210;3260;0;0
1072;264;dlPjxz4LGak;442;Dire Straits;271;money for nothing;learned;learn;13269;I shoulda __ to play the guitar;3-4;142970;146320;3350;0;0
1073;264;dlPjxz4LGak;442;Dire Straits;271;money for nothing;learned;learn;13270;I shoulda __ to play them drums;3-4;146320;149800;3480;0;0
1322;487;Z4bVgEVnvyI;803;Drake;322;all me;learn;learn;15196;I got way too much on my mental, I __ from what I've been through;3-4;203690;208080;4390;1;0
