908;162;MS91knuzoOA;351;Pearl Jam;167;jeremy;surprise;surprise;9396;He hit me with a __ left;3-4;96450;100610;4160;1;0
909;258;OjyZKfdwlng;427;Warrant;264;cherry pie;surprise;surprise;12964;cool drink of water such a sweet __;3-4;72350;75200;2850;1;0
910;324;HAfFfqiYLp0;809;Kanye West;334;all of the lights;surprise;surprise;15901;To my __, a ***** replacing me;3-4;75180;78050;2870;1;0
911;491;mOHWZmREuvA;1787;Two Door Cinema Club;399;changing of the seasons;surprise;surprise;19292;But it was no __;3-4;16470;20680;4210;0;0
912;390;SDTZ7iX4vTQ;1792;Foster the People;405;pumped up kicks;surprise;surprise;19608;And he's bringing me a __;3-4;100750;104900;4150;0;0
913;511;CEUg7OplvIQ;2427;Katy Perry;778;birthday;surprise;surprise;41335;So cover your eyes, I have a __;3-4;22910;26820;3910;0;0
914;542;Qc9c12q3mrc;2445;Avicii;812;addicted to you;surprise;surprise;43675;Guess I should have seen it coming; caught me by __;3-4;20100;27720;7620;0;0
915;589;-ScjucUV8v0;2455;Christina Aguilera;943;candyman;surprise;surprise;51310;We shook the paparazzi for a big __;3-4;46840;49680;2840;0;0
916;654;bAUlfyFh0sI;3090;BookBox;2085;The Greatest Treasure;surprise;surprise;108933;they all exclaimed in __.;3-4;272940;276940;4000;0;0
917;624;zAwpV2f4Wok;2555;jonas brothers;2059;Play my music;surprise;surprise;107661;'Hey guys, I got a __ for you';3-4;7830;12280;4450;0;0
1169;475;_5Thn61Cczg;72;TLC;123;no scrubs;surprisin';surprise;6970;I don't find it __ if you don't have the g's;3-4;159470;162000;2530;1;0
1237;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10802;With no alarms and no __;3-4;88960;95480;6520;0;0
1238;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10803;No alarms and no __;3-4;95480;101570;6090;0;0
1239;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10804;No alarms and no __;3-4;101570;107910;6340;0;0
1240;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10810;With no alarms and no __;3-4;132600;139770;7170;0;0
1241;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10811;No alarms and no __;3-4;139770;145860;6090;0;0
1242;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10812;No alarms and no __ please;3-4;145860;176870;31010;0;0
1243;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10817;No alarms and no __;3-4;188470;194620;6150;0;0
1244;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10818;No alarms and no __;3-4;194620;200730;6110;0;0
1245;192;u5CVsCnxyXg;365;Radiohead;197;no surprises;surprises;surprise;10819;No alarms and no __ please;3-4;200730;227000;26270;0;0
