463;3;nP3ctBs3510;2;Lady Gaga;3;venus;Earth;earth;186;__, serve for the stars!;3-4;196770;198280;1510;1;0
464;304;NRtvqT_wMeY;608;Soul Asylum;313;runaway train;earth;earth;14606;How on __ did I get so jaded;3-4;86000;90170;4170;0;0
465;308;j5-yKhDd64s;802;Eminem;318;not afraid;Earth;earth;14793;His gift is a curse, forget the __, he's got the urge to pull his **** from the dirt,;3-4;61120;65000;3880;1;0
607;15;cE6wxDqdOV0;6;Lana Del Rey;15;video games;earth;earth;1034;Heaven is a place on __ with you;3-4;63590;67410;3820;0;0
608;15;cE6wxDqdOV0;6;Lana Del Rey;15;video games;earth;earth;1063;Heaven is a place on __ with you;3-4;149830;153560;3730;0;0
609;15;cE6wxDqdOV0;6;Lana Del Rey;15;video games;earth;earth;1077;Heaven is a place on __ with you;3-4;209090;212660;3570;0;0
610;58;UxxajLWwzqY;24;Icona Pop;59;i love it;earth;earth;3594;You want me down on __, but I am up in space;3-4;55580;59430;3850;1;0
611;58;UxxajLWwzqY;24;Icona Pop;59;i love it;earth;earth;3610;You want me down on __, but I am up in space;3-4;116730;120430;3700;1;0
612;474;Ve9cBwI-pAg;36;Lily Allen;83;somewhere only we know;earth;earth;10446;I felt the __ beneath my feet;3-4;33720;39230;5510;0;0
613;245;4aeETEoNfOg;404;The Smashing Pumpkins;251;1979;earth;earth;12543;Forgotten and absorbed into the __ below;3-4;89210;99690;10480;0;0
614;245;4aeETEoNfOg;404;The Smashing Pumpkins;251;1979;earth;earth;12564;Forgotten and absorbed into the __ below;3-4;232830;243280;10450;0;0
615;304;NRtvqT_wMeY;608;Soul Asylum;313;runaway train;earth;earth;14615;Day and night, __ and sky;3-4;113560;117980;4420;0;0
616;305;9jK-NcRmVcw;617;Europe;314;the final countdown;earth;earth;14640;To __, who can tell ?;3-4;98750;102750;4000;0;0
617;458;0KSOMA3QBU0;3;Katy Perry;742;dark horse;earth;earth;39016;But down to __;3-4;87180;89140;1960;0;0
618;574;TIy3n2b7V9k;2439;Avril Lavigne;877;sk8er boi;earth;earth;47399;She needed to come back down to __;3-4;56710;62840;6130;0;0
619;597;8N2k-gv6xNE;2512;Shania Twain;1002;any man of mine;earth;earth;54884;Make the __ quake;3-4;203740;205570;1830;0;0
620;624;zAwpV2f4Wok;2555;jonas brothers;2059;Play my music;earth;earth;107641;Hand clapping, __ shaking, heartbreaking, there's no faking;3-4;116890;122320;5430;0;0
