675;20;0NKUpo_xKyQ;7;Ellie Goulding;20;lights;breathing;breathe;1352;And hope that I'm still __;3-4;82550;86760;4210;0;0
676;87;UJtB55MaoD0;39;Jessie J;88;domino;breathing;breathe;5045;Now I'm __ like I'm running cause you're taking me there;3-4;25640;29390;3750;1;0
677;87;UJtB55MaoD0;39;Jessie J;88;domino;breathing;breathe;5072;Now I'm __ like I'm running cause your taking me there;3-4;108870;112650;3780;1;0
678;176;j4y-RzVGrHg;358;Nickelback;181;far away;breathing;breathe;10025;Stop __ if I don't see you anymore;3-4;57970;65270;7300;1;0
679;176;j4y-RzVGrHg;358;Nickelback;181;far away;breathing;breathe;10037;Stop __ if I don't see you anymore;3-4;126350;135710;9360;1;0
680;176;j4y-RzVGrHg;358;Nickelback;181;far away;breathing;breathe;10049;So keep __, 'cause I'm not leaving;3-4;186220;192510;6290;1;0
681;176;j4y-RzVGrHg;358;Nickelback;181;far away;breathing;breathe;10051;Keep __, 'cause I'm not leaving you anymore;3-4;200380;207710;7330;1;0
682;176;j4y-RzVGrHg;358;Nickelback;181;far away;breathing;breathe;10053;Never let me go, keep __;3-4;213930;219000;5070;1;0
683;176;j4y-RzVGrHg;358;Nickelback;181;far away;breathing;breathe;10054;Hold on to me and never let me go (Keep __);3-4;219000;226000;7000;1;0
684;274;uAE6Il6OTcs;454;Alice in Chains;282;rooster;breathin';breathe;13555;My Buddy's __ his dyin' breath;3-4;272900;280620;7720;1;0
685;69;450p7goxZqg;29;John Legend;740;all of me;breathing;breathe;38881;But IвЂ™m __ fine;3-4;43290;47310;4020;0;0
686;69;450p7goxZqg;29;John Legend;740;all of me;breathing;breathe;38903;But IвЂ™m __ fine;3-4;134640;139000;4360;0;0
687;560;cggNqDAtJYU;2908;The Neighbourhood;1750;little death;breathing;breathe;92798;Make me feel like I am __;3-4;55410;61000;5590;0;0
688;560;cggNqDAtJYU;2908;The Neighbourhood;1750;little death;breathing;breathe;92806;Make me feel like I am __;3-4;99070;105800;6730;0;0
689;560;cggNqDAtJYU;2908;The Neighbourhood;1750;little death;breathing;breathe;92810;Make me feel like I am __;3-4;120930;127610;6680;0;0
690;560;cggNqDAtJYU;2908;The Neighbourhood;1750;little death;breathing;breathe;92817;Make me feel like I am __;3-4;167310;172520;5210;0;0
691;560;cggNqDAtJYU;2908;The Neighbourhood;1750;little death;breathing;breathe;92821;Make me feel like I am __;3-4;189140;194430;5290;0;0
692;660;J9NQFACZYEU;2413;Calvin Harris;2090;Outside (ft. Ellie Goulding);breathing;breathe;109181;How are we still __?;3-4;91890;95120;3230;0;0
693;607;Gqm873UWUdw;2442;One Direction;2045;moments;breathing;breathe;106838;My love, my heart is __ for this;3-4;76980;82800;5820;0;0
694;607;Gqm873UWUdw;2442;One Direction;2045;moments;breathing;breathe;106861;My love, my heart is __ for this;3-4;166130;172210;6080;0;0
695;607;Gqm873UWUdw;2442;One Direction;2045;moments;breathing;breathe;106878;My love, my heart is __ for this;3-4;212570;218660;6090;0;0
696;607;Gqm873UWUdw;2442;One Direction;2045;moments;breathing;breathe;106884;My love, my heart is __ for this;3-4;238290;244760;6470;0;0
1135;105;-nwdjQmc_N8;56;Emeli Sande;106;next to me;breathe;breathe;5996;And the rising pressure makes it hard to __;3-4;97000;101780;4780;1;0
1136;135;X1Fqn9du7xo;91;Adam Lambert;137;whataya want from me;breathe;breathe;7767;It messed me up, need a second to __;3-4;63260;68150;4890;0;0
1137;135;X1Fqn9du7xo;91;Adam Lambert;137;whataya want from me;breathe;breathe;7788;It messed me up, need a second to __;3-4;122310;127150;4840;0;0
1138;135;X1Fqn9du7xo;91;Adam Lambert;137;whataya want from me;breathe;breathe;7804;It messed me up, need a second to __;3-4;181700;186890;5190;0;0
1139;135;X1Fqn9du7xo;91;Adam Lambert;137;whataya want from me;breathe;breathe;7812;It messed me up, need a second to __;3-4;202520;207590;5070;0;0
1140;189;Rbm6GXllBiw;364;Guns N' Roses;194;paradise city;breathe;breathe;10660;The surgeon general says it's hazardous to __;3-4;159100;161320;2220;1;0
1141;220;eBG7P-K-r1Y;385;Foo Fighters;226;everlong;Breathe;breathe;11814;__ out;3-4;129000;131220;2220;0;0
1142;220;eBG7P-K-r1Y;385;Foo Fighters;226;everlong;breathe;breathe;11815;So I can __ you in;3-4;131220;135540;4320;0;0
1143;283;OYjZK_6i37M;467;Godsmack;291;i stand alone;breathe;breathe;13777;Before you can __;3-4;158790;164650;5860;0;0
1144;283;OYjZK_6i37M;467;Godsmack;291;i stand alone;Breathe;breathe;13778;__ into me;3-4;164650;177730;13080;0;0
1145;291;qObzgUfCl28;491;Kaiser Chiefs;299;ruby;breathe;breathe;14072;There is nothing I need except the function to __;3-4;38770;43480;4710;0;0
1146;309;NlmezywdxPI;802;Eminem;319;survival;breathe;breathe;14918;Live, __, your whole existence just consists of this;3-4;184950;187770;2820;1;0
1147;320;yyr2gEouEMM;806;Kendrick Lamar;330;poetic justice;Breathe;breathe;15618;__ slow and you'll find gold mines in these lines;3-4;236530;239830;3300;1;0
1148;369;LrWwtU7iyl0;1780;The Neighbourhood;384;afraid;breathe;breathe;18938;Feeling scared to __;3-4;165360;167910;2550;1;0
1149;369;LrWwtU7iyl0;1780;The Neighbourhood;384;afraid;breathe;breathe;18942;Let me __;3-4;184760;188810;4050;1;0
1150;523;XgFiWGIVP6s;2440;Sevyn Streeter;792;it won't stop;breathe;breathe;42270;I cant __;3-4;179760;180560;800;1;0
1151;532;yyDUC1LUXSU;2450;Robin Thicke;802;blurred lines;breathe;breathe;43012;Baby, can you __?;3-4;194820;196510;1690;1;0
1152;606;Wmc8bQoL-J0;2527;destiny's child;1049;survivor;breathe;breathe;57813;Thought I couldn't __ without you;3-4;74510;76630;2120;0;0
1153;665;WJCsyLUCSXI;2584;Ashlee Simpson;1146;pieces of me;breathe;breathe;63486;So I can __;3-4;145000;151270;6270;0;0
