466;5;bESGLojNYSo;2;Lady Gaga;5;poker face;promise;promise;317;I __ this, promise this;3-4;157740;159610;1870;0;0
467;26;AHDtXqjgEj4;10;Bruno Mars;27;gorilla;promise;promise;1786;I __ is a killer, you'll be banging on my chest;3-4;48740;51920;3180;1;0
468;26;AHDtXqjgEj4;10;Bruno Mars;27;gorilla;promise;promise;1805;I __ is a killer, you'll be banging on my chest;3-4;123460;127410;3950;1;0
469;137;j-fWDrZSiZs;96;Dido;139;white flag;promise;promise;7952;I __ I'm not trying to make your life harder;3-4;56700;62710;6010;0;0
470;195;KrZHPOeOxQQ;367;Bon Jovi;200;you give love a bad name;promise;promise;10932;You __ me heaven then put me through hell;3-4;34500;38510;4010;1;0
471;308;j5-yKhDd64s;802;Eminem;318;not afraid;promise;promise;14811;I __ to never go back on that promise,;3-4;103600;105860;2260;1;0
472;308;j5-yKhDd64s;802;Eminem;318;not afraid;promise;promise;14848;I __ to focus solely on handlin' my responsibilities as a father;3-4;202390;206240;3850;1;0
473;610;kz9UBfXmXsM;3075;a great big world;2048;already home;promise;promise;107048;I __ the city won't get in our way;3-4;61290;66840;5550;0;0
474;610;kz9UBfXmXsM;3075;a great big world;2048;already home;promise;promise;107058;I __ the city won't get in our way;3-4;107250;112910;5660;0;0
475;610;kz9UBfXmXsM;3075;a great big world;2048;already home;promise;promise;107072;I __ the city won't get in our way;3-4;177350;182830;5480;0;0
476;5;bESGLojNYSo;2;Lady Gaga;5;poker face;promise;promise;317;I promise this, __ this;3-4;157740;159610;1870;0;0
477;220;eBG7P-K-r1Y;385;Foo Fighters;226;everlong;promise;promise;11811;You've got to __ not to stop when I say when;3-4;112140;117300;5160;0;0
478;220;eBG7P-K-r1Y;385;Foo Fighters;226;everlong;promise;promise;11827;You've got to __ not to stop when I say when;3-4;177410;182610;5200;0;0
479;220;eBG7P-K-r1Y;385;Foo Fighters;226;everlong;promise;promise;11834;You've got to __ not to stop when I say when;3-4;229310;290000;60690;0;0
480;583;MbtajuiuLMU;2412;Maroon 5;907;if i never see your face again;Promise;promise;49081;(__ not to leave me behind);3-4;141270;143290;2020;0;0
481;610;kz9UBfXmXsM;3075;a great big world;2048;already home;Promise;promise;107065;__ you'll wait for me, wait for me;3-4;143680;148060;4380;0;0
482;635;DyDjpGzdNE4;2962;toy story;2069;We belong together (TS);promise;promise;108366;And I'd __ to always be by your side;3-4;122790;126900;4110;0;0
565;8;Ahha3Cqe_fk;3;Katy Perry;8;the one that got away;promises;promise;560;We keep all our __, be us against the world;3-4;36810;44280;7470;0;17000
566;8;Ahha3Cqe_fk;3;Katy Perry;8;the one that got away;promises;promise;574;We keep all our __, be us against the world;3-4;95960;103430;7470;0;17000
567;8;Ahha3Cqe_fk;3;Katy Perry;8;the one that got away;promises;promise;588;We keep all our __, be us against the world;3-4;167580;175180;7600;0;17000
568;108;rtOvBOTyX00;58;Christina Perri;109;a thousand years;promises;promise;6126;Colors and __;3-4;23780;29060;5280;0;0
569;109;8v_4O44sfjM;58;Christina Perri;110;jar of hearts;promises;promise;6202;'Cause you broke all your __;3-4;154330;160740;6410;0;0
570;285;i3MXiTeH_Pg;475;Whitesnake;293;here i go again;promises;promise;13835;Hanging on the __ in songs of yesterday;3-4;22960;28400;5440;0;0
571;488;NtxmnBQmfZs;806;Kendrick Lamar;331;money trees;promises;promise;15707;Broken __, steal yo watch and tell you what time it is;3-4;305830;309130;3300;1;0
572;461;Y8ygKnBtKAk;13;Justin Timberlake;745;not a bad thing;promises;promise;39176;I know people make __ all the time;3-4;44230;47520;3290;1;0
573;461;Y8ygKnBtKAk;13;Justin Timberlake;745;not a bad thing;promises;promise;39194;I know people make __ all the time;3-4;133520;136530;3010;1;0
574;461;Y8ygKnBtKAk;13;Justin Timberlake;745;not a bad thing;promises;promise;39209;No I won't fill your mind with broken __;3-4;211500;219630;8130;1;0
1164;120;8WEtxJ4-sh4;72;TLC;122;waterfalls;promise;promise;6872;And like His __ is true only my faith can undo;3-4;178000;181190;3190;0;0
1165;199;w8KQmps-Sog;370;Muse;204;uprising;promise;promise;11088;Another __, another scene,;3-4;62450;65050;2600;1;0
1166;304;NRtvqT_wMeY;608;Soul Asylum;313;runaway train;promise;promise;14592;One more __ I couldn't keep;3-4;36990;40000;3010;0;0
1167;308;j5-yKhDd64s;802;Eminem;318;not afraid;promise;promise;14811;I promise to never go back on that __,;3-4;103600;105860;2260;1;0
1168;583;MbtajuiuLMU;2412;Maroon 5;907;if i never see your face again;Promise;promise;49080;__ not to leave me behind;3-4;138820;141270;2450;0;0
1316;304;NRtvqT_wMeY;608;Soul Asylum;313;runaway train;Promised;promise;14591;__ myself I wouldn't weep;3-4;32900;36990;4090;0;0
1339;408;0YuSg4mts9E;1807;The Naked And Famous;424;young blood;Promises;promise;20246;__, swear them to the sky;3-4;106520;110060;3540;0;0
