13499,2,#NAME?,2442,one direction,2,best song ever,knew,67,"We __ every line, now I can't remember",Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,27760,31810,4050,0,
13500,2,#NAME?,2442,one direction,2,best song ever,knew,84,"We __ every line, now I can't remember",Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,76240,80370,4130,0,
13501,2,#NAME?,2442,one direction,2,best song ever,knew,99,"We __ every line, now I can't remember",Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,124760,128840,4080,0,
13502,2,#NAME?,2442,one direction,2,best song ever,knew,104,"We __ every line, now I can't remember",Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,141010,145000,3990,0,
13503,3,nP3ctBs3510,2,lady gaga,3,venus,new,120,Let's blast off to a __ dimension (in your bedroom),Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,23500,30230,6730,1,
13504,7,k0BWlvnBmIE,3,Katy Perry,7,wide awake,knew,490,I wish I __ then,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,35830,37100,1270,0,
13505,7,k0BWlvnBmIE,3,Katy Perry,7,wide awake,knew,518,I wish I __ then,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,95530,97000,1470,0,
13506,15,cE6wxDqdOV0,6,Lana Del Rey,15,video games,knew,1038,It's better than I ever even __,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,78910,82530,3620,0,
13507,15,cE6wxDqdOV0,6,Lana Del Rey,15,video games,knew,1067,It's better than I ever even __,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,164610,168930,4320,0,
13508,15,cE6wxDqdOV0,6,Lana Del Rey,15,video games,knew,1081,It's better than I ever even __,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,223610,228350,4740,0,
13509,19,5hzgS9s-tE8,7,Ellie Goulding,19,anything could happen,knew,1266,I __ the panic was over,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,39830,45160,5330,0,
13510,19,5hzgS9s-tE8,7,Ellie Goulding,19,anything could happen,knew,1307,I __ the panic was over,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,198150,203460,5310,0,
13511,31,lWA2pjMjpBs,11,rihanna,32,diamonds,knew,2037,I __ that we'd become one right away,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,31160,38000,6840,0,
13512,32,TH8m6J3gPH0,12,Robin Thicke,33,give it 2 u,new,2115,"I got somethin' brand __, girl give it to me",Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,20480,22320,1840,1,
13513,32,TH8m6J3gPH0,12,Robin Thicke,33,give it 2 u,few,2168,"Uh, lunch with a __ Mai-Tais",Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,133760,135740,1980,1,
13514,42,AqajUg85Ax4,17,Avril Lavigne,43,let me go,new,2661,"A brand __ life, is down this road",Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,168620,173200,4580,0,
13515,42,AqajUg85Ax4,17,Avril Lavigne,43,let me go,new,2670,"And two goodbyes, led you this __ life",Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,200370,204530,4160,0,
13516,56,FHp2KgyQUFk,23,BeyoncГ€,57,best thing i never had,blew,3427,Thank God you __ it,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,49360,51220,1860,1,
13517,56,FHp2KgyQUFk,23,BeyoncГ€,57,best thing i never had,blew,3448,Thank God you __ it,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,114510,116390,1880,1,
13518,58,UxxajLWwzqY,24,Icona Pop,59,i love it,threw,3581,I __ your **** into a bag and pushed it down the stairs,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,14610,18350,3740,1,
13519,58,UxxajLWwzqY,24,Icona Pop,59,i love it,threw,3588,I __ your **** into a bag and pushed it down the stairs,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,37420,41290,3870,1,
13520,58,UxxajLWwzqY,24,Icona Pop,59,i love it,threw,3602,I __ your **** into a bag and pushed it down the stairs,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,90710,94690,3980,1,
13521,64,3OnnDqH6Wj8,27,Flo Rida,65,good feeling,new,3805,"Yeah I got a brand __ spirit,",Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,51820,53300,1480,0,
13522,64,3OnnDqH6Wj8,27,Flo Rida,65,good feeling,knew,3811,Mama __ I was a needle in a hay stack,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,61760,63750,1990,0,
13523,70,nRpjsFcb2uo,29,John Legend,71,made to love,knew,4049,I __ right from the start,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,104950,107320,2370,0,
13524,76,F3EG4olrFjY,31,Olly Murs,77,dance with me tonight,knew,4370,"I __ right then, you'd be mine, we'd be dancing the whole damn night, like",Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,100250,106230,5980,0,
13525,474,Ve9cBwI-pAg,36,Lily Allen,83,somewhere only we know,knew,10445,I __ the pathway like the back of my hand,Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,28030,33720,5690,0,
13526,90,4JipHEz53sU,42,Nicki Minaj,91,super bass,crew,5279,"He could ball with the __, he could solo",Feature_Has_Phoneme_Uw_Spelled_Ew,sound_uw,sounds_aw_ow_uw,80340,82280,1940,1,
