1128,6,wV1FrqwZyKw,2,lady gaga,6,born this way,myself,403,"I must be __, respect my youth",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,107110,110380,3270,0,
1129,7,k0BWlvnBmIE,3,Katy Perry,7,wide awake,myself,509,"Need nothing to complete __, no",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,79260,84000,4740,0,
1130,16,Py_-3di1yx0,6,Lana Del Rey,16,ride,myself,1122,"I look up to hear __ saying, baby",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,230220,234450,4230,1,
1131,17,nVjsGKrE6E8,6,Lana Del Rey,17,summertime sadness,style,1138,Got my hair up real big beauty queen __,Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,41380,45600,4220,0,
1132,20,0NKUpo_xKyQ,7,Ellie Goulding,20,lights,myself,1343,And so I tell __ that I'll be strong,Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,47460,52260,4800,0,
1133,20,0NKUpo_xKyQ,7,Ellie Goulding,20,lights,myself,1360,And so I tell __ that I'll be strong,Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,111350,116250,4900,0,
1134,20,0NKUpo_xKyQ,7,Ellie Goulding,20,lights,myself,1371,And so I tell __ that I'll be strong,Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,159310,164370,5060,0,
1135,46,zsmUOdmm02A,18,P!nk,47,true love,myself,2896,"And you make me so mad, I ask __",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,37760,40400,2640,1,
1136,46,zsmUOdmm02A,18,P!nk,47,true love,myself,2918,"And you make me so mad, I ask __",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,107730,110400,2670,1,
1137,61,sC2nElyx7Ds,26,demi lovato,62,heart attack,myself,4266,And every time I try to be __,Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,80230,82950,2720,0,
1138,67,fwK7ggA3-bU,28,Maroon 5,68,one more night,myself,3929,I'll be waking up in the morning probably hating __,Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,81240,86320,5080,1,
1139,77,W3vijeR0ZRs,31,Olly Murs,78,hand on heart,cycle,4392,"And so the __ goes,",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,35570,37940,2370,1,
1140,77,W3vijeR0ZRs,31,Olly Murs,78,hand on heart,myself,4408,cause you're the one that I want for __,Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,77500,81110,3610,1,
1141,112,8EWINVP3B9A,66,cher lloyd,113,i wish,type,6234,Yeah I know that I been so blind thinking that I'm your __,Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,25560,30530,4970,1,
1142,112,8EWINVP3B9A,66,cher lloyd,113,i wish,style,6243,"I wish I had __, I wish I had flash",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,51180,54180,3000,1,
1143,112,8EWINVP3B9A,66,cher lloyd,113,i wish,style,6259,"I wish I had __, I wish I had flash",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,108480,111330,2850,1,
1144,112,8EWINVP3B9A,66,cher lloyd,113,i wish,style,6282,"I wish I had __, I wish I had flash",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,163330,166350,3020,1,
1145,125,WpYeekQkAdc,77,black eyed peas,127,where is the love?,myself,7208,So I can ask __ really what is goin' wrong,Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,109090,111530,2440,0,
1146,135,X1Fqn9du7xo,91,Adam Lambert,137,whataya want from me,myself,7756,When I would give __ away,Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,33600,35880,2280,0,
1147,476,B8FTyEdLjqA,115,Mario,147,let me love you,type,8373,You're the __ of woman (deserves good things),Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,50860,53370,2510,0,
1148,476,B8FTyEdLjqA,115,Mario,147,let me love you,type,8399,You're the __ of woman (deserves good things),Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,121890,124450,2560,0,
1149,151,w4s6H4ku6ZY,130,Far * East Movement,153,like a g6,style,8662,"Ladies love my __, at my table gettin' wild",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,34840,38180,3340,1,
1150,152,CcNo07Xp8aQ,132,Robyn,154,dancing on my own,myself,8725,I just gotta see it for __,Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,53590,57810,4220,0,
1151,477,Tj75Arhq5ho,356,Metallica,178,nothing else matters,myself,9875,Never opened __ this way,Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,82500,87750,5250,0,
1152,477,Tj75Arhq5ho,356,Metallica,178,nothing else matters,myself,9898,I never opened __ this way,Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,224190,229080,4890,0,
1153,479,lZHoci2Wjs0,365,Radiohead,196,karma police,myself,10785,"I lost __, I lost myself",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,158530,167080,8550,0,
1154,479,lZHoci2Wjs0,365,Radiohead,196,karma police,myself,10785,"I lost myself, I lost __",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,158530,167080,8550,0,
1155,479,lZHoci2Wjs0,365,Radiohead,196,karma police,myself,10787,"I lost __, I lost myself",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,171030,191280,20250,0,
1156,479,lZHoci2Wjs0,365,Radiohead,196,karma police,myself,10787,"I lost myself, I lost __",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,171030,191280,20250,0,
1157,479,lZHoci2Wjs0,365,Radiohead,196,karma police,myself,10790,"I lost __, I lost myself",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,196700,205860,9160,0,
1158,479,lZHoci2Wjs0,365,Radiohead,196,karma police,myself,10790,"I lost myself, I lost __",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,196700,205860,9160,0,
1159,479,lZHoci2Wjs0,365,Radiohead,196,karma police,myself,10792,"I lost __, I lost myself",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,209340,262000,52660,0,
1160,479,lZHoci2Wjs0,365,Radiohead,196,karma police,myself,10792,"I lost myself, I lost __",Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,209340,262000,52660,0,
1161,196,Ntlt2tKi4do,368,30 Seconds to Mars,201,city of angels,myself,10985,Found __ in the fire burnt hills,Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,98330,104030,5700,1,
1162,196,Ntlt2tKi4do,368,30 Seconds to Mars,201,city of angels,myself,10998,Found __ in the fire burnt hills,Feature_Has_Phoneme_Ay_Spelled_Y_Not_End,sound_ay,sounds_ey_ay,158580,163240,4660,1,
