38,5,bESGLojNYSo,2,lady gaga,5,poker face,they,263,I wanna hold 'em like __ do in Texas plays,Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,20000,27250,7250,0,
39,6,wV1FrqwZyKw,2,lady gaga,6,born this way,hey,406,Believe capital H-I-M (__ hey hey),Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,115070,119460,4390,0,
40,6,wV1FrqwZyKw,2,lady gaga,6,born this way,hey,406,Believe capital H-I-M (hey __ hey),Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,115070,119460,4390,0,
41,6,wV1FrqwZyKw,2,lady gaga,6,born this way,hey,406,Believe capital H-I-M (hey hey __),Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,115070,119460,4390,0,
42,6,wV1FrqwZyKw,2,lady gaga,6,born this way,hey,461,I was born this way __,Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,226960,229320,2360,0,
43,6,wV1FrqwZyKw,2,lady gaga,6,born this way,hey,462,I was born this way __,Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,229320,231290,1970,0,
44,6,wV1FrqwZyKw,2,lady gaga,6,born this way,hey,464,I was born this way __,Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,233170,234950,1780,0,
45,6,wV1FrqwZyKw,2,lady gaga,6,born this way,hey,466,I was born this way __,Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,234950,237110,2160,0,
46,6,wV1FrqwZyKw,2,lady gaga,6,born this way,hey,467,I was born this way __,Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,237110,239000,1890,0,
47,6,wV1FrqwZyKw,2,lady gaga,6,born this way,hey,469,I was born this way __,Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,241040,242820,1780,0,
48,11,LrUvu1mlWco,4,Miley Cyrus,11,we can't stop,hey,788,"(We can do what we want, we can do what we want) __",Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,223250,214000,-9250,1,
49,12,M11SvDtPBhA,4,Miley Cyrus,12,party in the u.s.a.,They,808,"__'re playing my song,",Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,45340,46670,1330,0,
50,12,M11SvDtPBhA,4,Miley Cyrus,12,party in the u.s.a.,They,813,__'re playin' my song,Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,55320,56680,1360,0,
51,12,M11SvDtPBhA,4,Miley Cyrus,12,party in the u.s.a.,They,836,"__'re playing my song,",Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,105280,106560,1280,0,
52,12,M11SvDtPBhA,4,Miley Cyrus,12,party in the u.s.a.,They,841,__'re playin' my song,Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,115320,116730,1410,0,
53,12,M11SvDtPBhA,4,Miley Cyrus,12,party in the u.s.a.,They,852,"__'re playing my song,",Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,150310,151620,1310,0,
54,12,M11SvDtPBhA,4,Miley Cyrus,12,party in the u.s.a.,They,857,__'re playin' my song,Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,160340,161680,1340,0,
55,12,M11SvDtPBhA,4,Miley Cyrus,12,party in the u.s.a.,They,863,"__'re playing my song,",Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,175370,176740,1370,0,
56,12,M11SvDtPBhA,4,Miley Cyrus,12,party in the u.s.a.,They,868,__'re playin' my song,Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,185500,186680,1180,0,
57,14,pt8VYOfr8To,5,britney spears,14,work b**ch,They,995,"__ gonna try to try ya', but they can't deny ya'",Feature_Has_Phoneme_Ey_Spelled_Ey,sound_ey,sounds_ey_ay,171000,174850,3850,1,
