Ahha3Cqe_fk,Katy Perry,The One That Got Away,planned,Never __ that one day I'd be losing you,24760,30540,5780,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
M11SvDtPBhA,Miley Cyrus,Party In The U.S.A.,hopped,I __ off the plane at LAX,9500,11630,2130,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
M11SvDtPBhA,Miley Cyrus,Party In The U.S.A.,dropped,That's when the D.J. __ my favorite tune,93850,96480,2630,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
5hzgS9s-tE8,Ellie Goulding,Anything Could Happen,Stripped,__ to the waist,9250,11750,2500,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
5hzgS9s-tE8,Ellie Goulding,Anything Could Happen,Stripped,__ to the waist,168210,170170,1960,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
uuNTO31FlY8,Avril Lavigne,Rock N Roll,ripped,I like it better with my jeans all __ up,6800,9500,2700,1,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
fwK7ggA3-bU,Maroon 5,One More Night,stopped,"Yeah I __ using my head, using my head, let it all go",35340,40060,4720,1,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
fwK7ggA3-bU,Maroon 5,One More Night,stopped,"And I __ using my head, using my head, let it all go",97430,102410,4980,1,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
fwK7ggA3-bU,Maroon 5,One More Night,stopped,"And I __ using my head, using my head, let it all go",159230,164340,5110,1,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
Tff2oE31Mlw,Chris Brown,Love More,whipped,"I got these *****s __, call me Django",162150,163950,1800,1,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
4JipHEz53sU,Nicki Minaj,Super Bass,slapped,"And yes, you'll get __ if you're lookin', ho",29490,31380,1890,1,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
4JipHEz53sU,Nicki Minaj,Super Bass,fitted,And I think I like him better with the __ cap on,84160,86130,1970,1,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
fWNaR-rxAic,Carly Rae Jepsen,Call Me Maybe,Ripped,"__ jeans, skin was showin'",22060,23680,1620,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
fWNaR-rxAic,Carly Rae Jepsen,Call Me Maybe,Ripped,"__ jeans, skin was showin'",81920,83830,1910,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
p47fEXGabaY,Ricky Martin,Livin' La Vida Loca,slipped,She must've __ me a sleepin' pill,97470,99770,2300,1,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
Gj5L9SYhoSE,Marina And The Diamonds,Primadonna,wrapped,"Got you __ around my finger, babe",22040,25850,3810,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
Gj5L9SYhoSE,Marina And The Diamonds,Primadonna,wrapped,"Got you __ around my finger, babe",97360,100960,3600,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
Gj5L9SYhoSE,Marina And The Diamonds,Primadonna,wrapped,"Got you __ around my finger, babe",172040,175710,3670,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
Gj5L9SYhoSE,Marina And The Diamonds,Primadonna,wrapped,"Got you __ around my finger, babe",205640,209570,3930,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
NL2VBU604Jw,Gavin Degraw,Best I Ever Had,dropped,But I think I __ my wallet in Santa Fe,111050,116910,5860,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
MS91knuzoOA,Pearl Jam,Jeremy,Dropped,__ wide open,103080,105560,2480,1,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
Rbm6GXllBiw,Guns N' Roses,Paradise City,Strapped,__ in the chair of the city's gas chamber,154660,156800,2140,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
w8KQmps-Sog,Muse,Uprising,trapped,Another package lie to keep us __ in greed,65050,68970,3920,1,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
w8KQmps-Sog,Muse,Uprising,wrapped,With all the green belts __ around our minds,68970,72890,3920,1,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
n-cD4oLk_D0,The Smiths,There Is A Light That Never Goes Out,gripped,(But then a strange fear __ me and I,111880,113910,2030,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
SSR6ZzjDZ94,Boston,More Than A Feeling,slipped,I closed my eyes and I __ away,31060,51670,20610,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
SSR6ZzjDZ94,Boston,More Than A Feeling,slipped,I closed my eyes and she __ away,197950,207930,9980,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
SSR6ZzjDZ94,Boston,More Than A Feeling,slipped,She __ away.,207930,238000,30070,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
37ZaSINRDGM,Toto,Africa,stopped,I __ an old man along the way,54750,57760,3010,0,double_cons_before_ing_ed_er,double_cons,double_cons,,,,,,
