nP3ctBs3510,Lady Gaga,Venus,When,"__ you touch me, I die",71710,73530,1820,1,Feature_Has_Phoneme_W_Spelled_Wh,sounds_w_f,sounds_s_ch_jh_zh_w_f,,,,,,
nP3ctBs3510,Lady Gaga,Venus,When,"__ you touch me, I die",135130,136960,1830,1,Feature_Has_Phoneme_W_Spelled_Wh,sounds_w_f,sounds_s_ch_jh_zh_w_f,,,,,,
nP3ctBs3510,Lady Gaga,Venus,When,"__ you touch me, I die",198280,200420,2140,1,Feature_Has_Phoneme_W_Spelled_Wh,sounds_w_f,sounds_s_ch_jh_zh_w_f,,,,,,
bESGLojNYSo,Lady Gaga,Poker Face,what,"I'll get him hot, show him __ I've got",44560,48030,3470,0,Feature_Has_Phoneme_W_Spelled_Wh,sounds_w_f,sounds_s_ch_jh_zh_w_f,,,,,,
bESGLojNYSo,Lady Gaga,Poker Face,what,"I'll get him hot, show him __ I've got",52630,56710,4080,0,Feature_Has_Phoneme_W_Spelled_Wh,sounds_w_f,sounds_s_ch_jh_zh_w_f,,,,,,
bESGLojNYSo,Lady Gaga,Poker Face,when,A little gambling is fun __ you're with me (I love it),84360,88770,4410,0,Feature_Has_Phoneme_W_Spelled_Wh,sounds_w_f,sounds_s_ch_jh_zh_w_f,,,,,,
bESGLojNYSo,Lady Gaga,Poker Face,when,"And baby __ it's love, if its not rough it isn't fun, fun",92420,97100,4680,0,Feature_Has_Phoneme_W_Spelled_Wh,sounds_w_f,sounds_s_ch_jh_zh_w_f,,,,,,
bESGLojNYSo,Lady Gaga,Poker Face,what,"I'll get him hot, show him __ I've got",100870,104450,3580,0,Feature_Has_Phoneme_W_Spelled_Wh,sounds_w_f,sounds_s_ch_jh_zh_w_f,,,,,,
bESGLojNYSo,Lady Gaga,Poker Face,what,"I'll get him hot, show him __ I've got",109000,113070,4070,0,Feature_Has_Phoneme_W_Spelled_Wh,sounds_w_f,sounds_s_ch_jh_zh_w_f,,,,,,
wV1FrqwZyKw,Lady Gaga,Born This Way,when,My mama told me __ I was young,15710,29800,14090,0,Feature_Has_Phoneme_W_Spelled_Wh,sounds_w_f,sounds_s_ch_jh_zh_w_f,,,,,,
